Date,Area Name,Latitude,Longitude,Number of Cases,Number of Hospitals,Number of Deaths,Temperature (°C),Humidity (%)
2024-05-26,Guindy,13.0107,80.2206,4,5,2,34.03823177141278,75.96007630817518
2024-05-27,Guindy,13.0107,80.2206,3,3,2,29.047513572098982,83.10750919079632
2024-05-28,Guindy,13.0107,80.2206,6,6,1,32.048197235527184,80.19326757184234
2024-05-29,Guindy,13.0107,80.2206,6,1,0,29.86562647637202,74.75188639856083
2024-05-30,Guindy,13.0107,80.2206,7,9,1,31.161153559803726,72.04406834776273
2024-05-31,Guindy,13.0107,80.2206,6,2,1,29.501795045518485,89.31547681913696
2024-06-01,Guindy,13.0107,80.2206,9,9,2,33.61714437778734,68.12999640528945
2024-06-02,Guindy,13.0107,80.2206,2,2,0,30.75480662232377,87.93793254937299
2024-06-03,Guindy,13.0107,80.2206,7,5,0,27.755004327178458,56.11594000684995
2024-06-04,Guindy,13.0107,80.2206,6,3,0,32.73120931832631,80.42252415455025
2024-06-05,Guindy,13.0107,80.2206,7,9,1,31.93239312889943,74.6429754469697
2024-06-06,Guindy,13.0107,80.2206,7,6,1,30.95763837528164,88.95333246978568
2024-06-07,Guindy,13.0107,80.2206,7,9,0,29.577847726894877,75.05694928372249
2024-06-08,Guindy,13.0107,80.2206,1,2,1,34.39282084710752,52.35733874401697
2024-06-09,Guindy,13.0107,80.2206,2,2,1,28.387489324142443,54.117630751465
2024-06-10,Guindy,13.0107,80.2206,5,9,0,25.14439396663056,84.84358873919962
2024-06-11,Guindy,13.0107,80.2206,8,6,2,32.6324517584376,59.77519336861359
2024-06-12,Guindy,13.0107,80.2206,2,5,0,27.970468955789702,85.54371127162008
2024-06-13,Guindy,13.0107,80.2206,4,7,0,33.95101534318824,80.44761095785167
2024-06-14,Guindy,13.0107,80.2206,5,2,1,34.14812507936347,60.110762891640086
2024-06-15,Guindy,13.0107,80.2206,6,1,0,28.60836873504799,80.04856554732754
2024-06-16,Guindy,13.0107,80.2206,6,7,0,31.708219971448116,53.254281937352616
2024-06-17,Guindy,13.0107,80.2206,9,8,0,25.77918897709266,88.0385028686479
2024-06-18,Guindy,13.0107,80.2206,2,8,1,26.850563868202077,50.780241643955605
2024-06-19,Guindy,13.0107,80.2206,5,8,0,30.588485776706477,59.52495685335717
2024-06-20,Guindy,13.0107,80.2206,3,8,0,29.3502334337373,55.22288196099844
2024-06-21,Guindy,13.0107,80.2206,6,9,0,30.18532555886396,67.76051160941321
2024-06-22,Guindy,13.0107,80.2206,5,7,0,29.20492751270791,60.49483141064512
2024-06-23,Guindy,13.0107,80.2206,7,3,0,30.86209646779878,71.70938156586254
2024-06-24,Guindy,13.0107,80.2206,5,5,0,33.0226377089258,79.30451905181897
2024-06-25,Guindy,13.0107,80.2206,3,9,0,27.805439852359875,88.7341092821198
2024-06-26,Guindy,13.0107,80.2206,8,8,0,32.80088728261806,66.47154698452724
2024-06-27,Guindy,13.0107,80.2206,8,9,2,28.51546296298511,54.684129442453845
2024-06-28,Guindy,13.0107,80.2206,7,5,1,29.066215293805413,51.32696020300226
2024-06-29,Guindy,13.0107,80.2206,3,9,1,34.841638061452926,62.7704688073113
2024-06-30,Guindy,13.0107,80.2206,3,2,1,31.90650078366727,84.44412333955054
2024-07-01,Guindy,13.0107,80.2206,8,2,0,32.001276875075234,71.72103664708132
2024-07-02,Guindy,13.0107,80.2206,5,3,2,28.580912023695337,66.80214353210154
2024-07-03,Guindy,13.0107,80.2206,3,5,0,28.730633835146314,78.0253771079671
2024-07-04,Guindy,13.0107,80.2206,7,8,0,33.07888854637915,60.05849120541586
2024-07-05,Guindy,13.0107,80.2206,3,9,0,28.646230342262335,85.12847951580292
2024-07-06,Guindy,13.0107,80.2206,2,5,0,34.58693837617281,59.375364523449875
2024-07-07,Guindy,13.0107,80.2206,5,9,0,29.693150553213904,79.48175355273935
2024-07-08,Guindy,13.0107,80.2206,4,8,0,28.597106951548167,78.89401386036491
2024-07-09,Guindy,13.0107,80.2206,5,2,0,25.4502747251987,84.3205267682832
2024-07-10,Guindy,13.0107,80.2206,6,6,1,31.381863237640665,88.90132568712556
2024-07-11,Guindy,13.0107,80.2206,8,2,0,25.366146537694227,75.17851298781785
2024-07-12,Guindy,13.0107,80.2206,7,1,0,27.553819705969442,54.16692432917935
2024-07-13,Guindy,13.0107,80.2206,9,5,0,30.740005039909573,75.8246596801055
2024-07-14,Guindy,13.0107,80.2206,5,8,1,30.297579659706145,72.71683031383056
2024-07-15,Guindy,13.0107,80.2206,7,7,0,30.300530444720437,79.52285953595037
2024-07-16,Guindy,13.0107,80.2206,4,2,0,32.93183444998932,80.32198425414857
2024-07-17,Guindy,13.0107,80.2206,7,5,1,32.56475907984648,88.36410723147287
2024-07-18,Guindy,13.0107,80.2206,5,3,0,32.345198879950495,74.87522061514203
2024-07-19,Guindy,13.0107,80.2206,4,5,0,29.49850159323787,69.88237104334252
2024-07-20,Guindy,13.0107,80.2206,2,3,1,28.613708719347702,71.5944824839029
2024-07-21,Guindy,13.0107,80.2206,6,6,1,33.64001295375575,75.71562795142046
2024-07-22,Guindy,13.0107,80.2206,5,2,0,34.79460264535956,59.012798006372584
2024-07-23,Guindy,13.0107,80.2206,7,3,0,25.44497647359565,52.534304622120736
2024-07-24,Guindy,13.0107,80.2206,6,5,1,25.84485197773134,66.55038984944514
2024-07-25,Guindy,13.0107,80.2206,5,7,1,31.836369664422655,55.03144305549054
2024-07-26,Guindy,13.0107,80.2206,4,7,1,29.552647226061033,70.1944473245444
2024-07-27,Guindy,13.0107,80.2206,10,1,0,27.638247547180153,77.4050273945713
2024-07-28,Guindy,13.0107,80.2206,5,3,0,30.51098635676577,79.05117347590108
2024-07-29,Guindy,13.0107,80.2206,5,2,0,31.878453446285747,62.55026125441608
2024-07-30,Guindy,13.0107,80.2206,3,4,0,34.143304753363026,57.291006242251584
2024-07-31,Guindy,13.0107,80.2206,3,4,0,30.35867094713833,66.1205716195494
2024-08-01,Guindy,13.0107,80.2206,5,5,0,34.63158362392657,79.77423944264926
2024-08-02,Guindy,13.0107,80.2206,4,1,1,33.803843760242955,83.08638194819486
2024-08-03,Guindy,13.0107,80.2206,4,7,0,30.97140488494346,62.68623732583724
2024-08-04,Guindy,13.0107,80.2206,4,9,0,25.300056603448237,71.50444859921286
2024-08-05,Guindy,13.0107,80.2206,5,1,0,29.605437913656196,88.70696005209771
2024-08-06,Guindy,13.0107,80.2206,6,9,0,26.79661990039233,58.3554711290542
2024-08-07,Guindy,13.0107,80.2206,3,2,1,32.68209727871111,67.0608630406146
2024-08-08,Guindy,13.0107,80.2206,5,6,0,34.114082749963515,88.67371202465887
2024-08-09,Guindy,13.0107,80.2206,1,3,0,34.99349040997188,55.44295283856907
2024-08-10,Guindy,13.0107,80.2206,5,7,1,31.591639292599048,59.76488819738517
2024-08-11,Guindy,13.0107,80.2206,4,5,0,30.494985946040586,68.33215937659133
2024-08-12,Guindy,13.0107,80.2206,4,3,1,27.276099184463384,63.467661075969474
2024-08-13,Guindy,13.0107,80.2206,4,5,0,25.42269272908035,86.22048753339622
2024-08-14,Guindy,13.0107,80.2206,3,4,0,27.391650434023887,57.24364248411145
2024-08-15,Guindy,13.0107,80.2206,3,2,0,32.73887068313927,71.94173619925682
2024-08-16,Guindy,13.0107,80.2206,8,5,0,29.172518140829546,54.981387389753664
2024-08-17,Guindy,13.0107,80.2206,10,8,0,31.12199953995848,67.61634730341976
2024-08-18,Guindy,13.0107,80.2206,2,2,1,30.252090537305328,60.70923904470793
2024-08-19,Guindy,13.0107,80.2206,8,9,2,31.777945408919884,62.35106239679167
2024-08-20,Guindy,13.0107,80.2206,7,6,1,29.70877974991136,60.93513878922797
2024-08-21,Guindy,13.0107,80.2206,4,1,0,32.124048704608555,51.816939082825755
2024-08-22,Guindy,13.0107,80.2206,2,2,1,34.87276016996931,87.27778023866824
2024-08-23,Guindy,13.0107,80.2206,8,5,1,28.666317130627487,80.84636470257718
2024-08-24,Guindy,13.0107,80.2206,6,5,0,25.22640959218008,65.10079459642863
2024-08-25,Guindy,13.0107,80.2206,4,2,0,31.426890325636496,63.41848446252348
2024-08-26,Guindy,13.0107,80.2206,4,8,3,26.39551013770498,70.15583364086541
2024-08-27,Guindy,13.0107,80.2206,4,6,3,27.028525492157847,74.60695370477059
2024-08-28,Guindy,13.0107,80.2206,5,5,0,33.95367395336571,70.32916251419603
2024-08-29,Guindy,13.0107,80.2206,2,1,0,33.429916323040395,54.318857976200235
2024-08-30,Guindy,13.0107,80.2206,4,7,1,26.46304512297991,65.40646141961008
2024-08-31,Guindy,13.0107,80.2206,2,5,0,26.88615081569892,52.453953971638974
2024-09-01,Guindy,13.0107,80.2206,5,9,1,31.027916596292165,54.77494749619414
2024-09-02,Guindy,13.0107,80.2206,7,9,1,25.42950476784946,74.99392767735824
2024-09-03,Guindy,13.0107,80.2206,8,1,0,30.614260372603916,72.09557060971036
2024-09-04,Guindy,13.0107,80.2206,7,8,0,26.197524857060067,79.89915443094958
2024-09-05,Guindy,13.0107,80.2206,5,1,0,33.685676709088824,66.48036548017024
2024-09-06,Guindy,13.0107,80.2206,2,6,2,27.390300229590235,73.44611627668546
2024-09-07,Guindy,13.0107,80.2206,4,2,0,28.043888189931643,57.21961469588251
2024-09-08,Guindy,13.0107,80.2206,7,1,0,30.89761151026162,69.32959842049203
2024-09-09,Guindy,13.0107,80.2206,4,5,0,30.050691713622637,85.64323105733675
2024-09-10,Guindy,13.0107,80.2206,7,3,1,29.35897369508411,52.61455448392789
2024-09-11,Guindy,13.0107,80.2206,2,9,0,28.009813201311164,88.35289982959401
2024-09-12,Guindy,13.0107,80.2206,2,7,0,32.6194080789116,79.12712109849201
2024-09-13,Guindy,13.0107,80.2206,2,3,1,31.967560797128726,64.13436734905491
2024-09-14,Guindy,13.0107,80.2206,4,4,0,29.901359633009758,66.06838246778193
2024-09-15,Guindy,13.0107,80.2206,4,6,1,29.504063901554723,83.85800886328417
2024-09-16,Guindy,13.0107,80.2206,3,9,0,30.473537960344963,76.60851243084812
2024-09-17,Guindy,13.0107,80.2206,10,5,1,27.516558409559867,67.7244509338087
2024-09-18,Guindy,13.0107,80.2206,11,2,0,27.313082029035595,53.4205337256228
2024-09-19,Guindy,13.0107,80.2206,6,9,0,33.22850151845675,59.61701665559269
2024-09-20,Guindy,13.0107,80.2206,5,2,1,33.27025662747391,59.756529803905906
2024-09-21,Guindy,13.0107,80.2206,6,3,0,33.66811781814247,77.91612161853007
2024-09-22,Guindy,13.0107,80.2206,7,2,0,33.69042785049489,58.29067498542219
2024-09-23,Guindy,13.0107,80.2206,5,1,0,30.774106892770682,86.84599325892113
2024-09-24,Guindy,13.0107,80.2206,7,7,0,27.004368235581843,58.22643723484566
2024-09-25,Guindy,13.0107,80.2206,3,6,1,28.90405044771384,81.54428879572528
2024-09-26,Guindy,13.0107,80.2206,6,3,0,30.44447350822003,71.72942334294063
2024-09-27,Guindy,13.0107,80.2206,3,2,0,27.36696279858048,63.55714231642756
2024-09-28,Guindy,13.0107,80.2206,7,6,0,30.075972847104143,50.87576495688601
2024-09-29,Guindy,13.0107,80.2206,4,7,1,28.487522277892097,82.78072254604862
2024-01-01,Nungambakkam,13.0604,80.2406,8,8,0,26.582846522921912,87.79374352049864
2024-01-02,Nungambakkam,13.0604,80.2406,4,7,0,32.324141716941995,73.01571105457052
2024-01-03,Nungambakkam,13.0604,80.2406,6,2,0,33.73771793419648,59.09155836524842
2024-01-04,Nungambakkam,13.0604,80.2406,5,5,0,28.311473588731673,73.42509883645096
2024-01-05,Nungambakkam,13.0604,80.2406,2,9,0,31.775596591944115,73.67748518477453
2024-01-06,Nungambakkam,13.0604,80.2406,4,9,0,31.974133369216098,77.51224099449341
2024-01-07,Nungambakkam,13.0604,80.2406,4,6,1,26.47692204909917,55.68259203952572
2024-01-08,Nungambakkam,13.0604,80.2406,1,1,1,32.2511862777722,71.5606751587537
2024-01-09,Nungambakkam,13.0604,80.2406,6,2,0,28.917325582460087,55.6623391524238
2024-01-10,Nungambakkam,13.0604,80.2406,7,7,0,32.676044003559554,67.81375455774763
2024-01-11,Nungambakkam,13.0604,80.2406,4,1,1,32.90629022787919,79.69104351960718
2024-01-12,Nungambakkam,13.0604,80.2406,2,5,1,34.96262009186257,80.29512786853404
2024-01-13,Nungambakkam,13.0604,80.2406,2,6,1,30.493347908903228,76.02501876556894
2024-01-14,Nungambakkam,13.0604,80.2406,3,9,0,28.27270065308207,58.701661908753806
2024-01-15,Nungambakkam,13.0604,80.2406,3,2,2,29.298412604729137,65.26611780751949
2024-01-16,Nungambakkam,13.0604,80.2406,1,4,0,25.272150293454413,65.28831247184094
2024-01-17,Nungambakkam,13.0604,80.2406,5,6,1,29.203329812325478,86.15094384442239
2024-01-18,Nungambakkam,13.0604,80.2406,8,7,0,25.62119401863422,73.17482871471893
2024-01-19,Nungambakkam,13.0604,80.2406,4,1,0,29.70732503722274,87.22891059311965
2024-01-20,Nungambakkam,13.0604,80.2406,4,9,0,30.810588514587405,85.5946342074732
2024-01-21,Nungambakkam,13.0604,80.2406,3,3,0,27.377196515782543,81.48782841701805
2024-01-22,Nungambakkam,13.0604,80.2406,3,3,2,25.770307876411202,74.53448078521008
2024-01-23,Nungambakkam,13.0604,80.2406,7,6,0,30.429273676287167,58.971326083485366
2024-01-24,Nungambakkam,13.0604,80.2406,3,4,1,30.40620077158185,73.31987216141326
2024-01-25,Nungambakkam,13.0604,80.2406,8,9,0,25.01806023320374,80.78249215580483
2024-01-26,Nungambakkam,13.0604,80.2406,6,3,0,33.24021466094848,51.52492303749689
2024-01-27,Nungambakkam,13.0604,80.2406,2,8,0,28.75764919395906,60.12858958055401
2024-01-28,Nungambakkam,13.0604,80.2406,2,2,1,28.539544173549103,50.17896448565294
2024-01-29,Nungambakkam,13.0604,80.2406,6,1,1,30.50248539314712,52.11336726184286
2024-01-30,Nungambakkam,13.0604,80.2406,6,6,0,31.04567495577719,88.49173520096903
2024-01-31,Nungambakkam,13.0604,80.2406,1,9,1,28.543015994716544,72.54813264554105
2024-02-01,Nungambakkam,13.0604,80.2406,3,2,2,27.285284768542898,64.88791060917671
2024-02-02,Nungambakkam,13.0604,80.2406,4,9,1,27.271563663057513,59.45752745955682
2024-02-03,Nungambakkam,13.0604,80.2406,8,3,2,34.35480581904925,66.21836460754997
2024-02-04,Nungambakkam,13.0604,80.2406,7,6,0,32.79371224728586,76.74649555218943
2024-02-05,Nungambakkam,13.0604,80.2406,5,3,0,27.942741664584915,63.23834592696001
2024-02-06,Nungambakkam,13.0604,80.2406,2,8,0,25.568458674508697,57.04886238993772
2024-02-07,Nungambakkam,13.0604,80.2406,5,6,2,31.602245940850498,59.56619319891962
2024-02-08,Nungambakkam,13.0604,80.2406,4,1,0,34.467269598834754,87.4151701989688
2024-02-09,Nungambakkam,13.0604,80.2406,4,2,1,30.028997091285774,84.93573157919873
2024-02-10,Nungambakkam,13.0604,80.2406,5,3,0,34.45805892993181,74.63610602064468
2024-02-11,Nungambakkam,13.0604,80.2406,9,4,0,31.99200484976564,63.87154428487456
2024-02-12,Nungambakkam,13.0604,80.2406,3,5,2,28.900487854674648,53.10658103783859
2024-02-13,Nungambakkam,13.0604,80.2406,6,6,0,31.545655921287995,82.2781698217496
2024-02-14,Nungambakkam,13.0604,80.2406,5,1,0,29.73580930110026,79.11492094361193
2024-02-15,Nungambakkam,13.0604,80.2406,15,3,0,28.076631494822458,82.89652752498046
2024-02-16,Nungambakkam,13.0604,80.2406,3,5,2,34.41690458584864,72.27192878453394
2024-02-17,Nungambakkam,13.0604,80.2406,3,8,1,34.650837258711775,55.87815687623593
2024-02-18,Nungambakkam,13.0604,80.2406,5,4,0,31.3730636775293,61.01390486092319
2024-02-19,Nungambakkam,13.0604,80.2406,3,9,0,28.752548437589933,71.14838085360753
2024-02-20,Nungambakkam,13.0604,80.2406,2,4,0,30.91449245217221,88.92531197425471
2024-02-21,Nungambakkam,13.0604,80.2406,4,7,0,33.241305490592424,77.03993169610052
2024-02-22,Nungambakkam,13.0604,80.2406,2,4,0,31.563564089124863,58.277670276284695
2024-02-23,Nungambakkam,13.0604,80.2406,5,7,0,28.371661925376344,50.6093585588978
2024-02-24,Nungambakkam,13.0604,80.2406,4,7,1,29.550912840784186,83.33909511970452
2024-02-25,Nungambakkam,13.0604,80.2406,2,1,0,31.526035836131207,60.859054460087414
2024-02-26,Nungambakkam,13.0604,80.2406,4,8,0,33.983750628592915,59.60180682472249
2024-02-27,Nungambakkam,13.0604,80.2406,3,3,0,31.043008704768393,73.9869258052032
2024-02-28,Nungambakkam,13.0604,80.2406,2,4,1,30.722861215304356,79.67778908341842
2024-02-29,Nungambakkam,13.0604,80.2406,7,2,0,26.553127386066173,86.52004119264896
2024-03-01,Nungambakkam,13.0604,80.2406,4,3,1,33.92819939379973,76.582122920085
2024-03-02,Nungambakkam,13.0604,80.2406,8,6,1,33.45907357974931,53.728186245702375
2024-03-03,Nungambakkam,13.0604,80.2406,3,9,0,28.17855370291639,81.95060969166116
2024-03-04,Nungambakkam,13.0604,80.2406,5,7,0,33.29851170804865,65.07999692570755
2024-03-05,Nungambakkam,13.0604,80.2406,4,7,1,26.837619734766463,84.98048746265644
2024-03-06,Nungambakkam,13.0604,80.2406,7,3,0,28.821797899994866,79.90623661616317
2024-03-07,Nungambakkam,13.0604,80.2406,4,2,0,27.632521746012767,52.22402766045833
2024-03-08,Nungambakkam,13.0604,80.2406,5,1,1,32.79579973721346,60.499441596406825
2024-03-09,Nungambakkam,13.0604,80.2406,9,2,0,31.40817931723315,66.63382373117031
2024-03-10,Nungambakkam,13.0604,80.2406,1,8,0,29.406221004473224,58.4584748113025
2024-03-11,Nungambakkam,13.0604,80.2406,9,7,0,32.950765920973325,55.666109458295466
2024-03-12,Nungambakkam,13.0604,80.2406,5,1,0,26.58075095586841,84.06887073732152
2024-03-13,Nungambakkam,13.0604,80.2406,8,2,0,30.06738674456208,83.02741031788995
2024-03-14,Nungambakkam,13.0604,80.2406,9,1,2,27.36382126689203,54.877995570616505
2024-03-15,Nungambakkam,13.0604,80.2406,1,7,1,30.24797975129153,82.33256677904924
2024-03-16,Nungambakkam,13.0604,80.2406,2,2,0,29.959837689519404,87.39537423022563
2024-03-17,Nungambakkam,13.0604,80.2406,5,1,0,32.17992377651936,60.71105265121449
2024-03-18,Nungambakkam,13.0604,80.2406,3,8,1,31.391819753630823,81.05029181904207
2024-03-19,Nungambakkam,13.0604,80.2406,4,2,1,27.902799971608015,59.13100127089016
2024-03-20,Nungambakkam,13.0604,80.2406,5,6,0,32.27398460970295,66.50275944791048
2024-03-21,Nungambakkam,13.0604,80.2406,4,2,1,27.146155420840973,56.449342768241074
2024-03-22,Nungambakkam,13.0604,80.2406,10,5,0,28.48760176684737,75.9147921778414
2024-03-23,Nungambakkam,13.0604,80.2406,6,9,1,31.71912438189125,73.58008007638895
2024-03-24,Nungambakkam,13.0604,80.2406,6,2,2,27.402235631489063,72.9705404505278
2024-03-25,Nungambakkam,13.0604,80.2406,8,6,0,27.076616197685972,85.64815892296815
2024-03-26,Nungambakkam,13.0604,80.2406,3,7,0,34.41258814725095,75.34405298622848
2024-03-27,Nungambakkam,13.0604,80.2406,1,8,0,28.6663173299703,59.3376273189083
2024-03-28,Nungambakkam,13.0604,80.2406,6,6,0,33.642376109702084,88.90884671207414
2024-03-29,Nungambakkam,13.0604,80.2406,1,9,0,31.965788996040676,77.6666704111934
2024-03-30,Nungambakkam,13.0604,80.2406,8,3,0,26.560053939798795,86.45477759757856
2024-03-31,Nungambakkam,13.0604,80.2406,2,3,0,27.914313295480273,55.31544435309072
2024-04-01,Nungambakkam,13.0604,80.2406,7,5,0,34.87538662436894,68.04966760647264
2024-04-02,Nungambakkam,13.0604,80.2406,6,5,2,30.980226109185267,86.30943079246168
2024-04-03,Nungambakkam,13.0604,80.2406,4,2,1,26.53153291565192,60.51108682043277
2024-04-04,Nungambakkam,13.0604,80.2406,9,4,0,33.768429747557015,51.53465403662527
2024-04-05,Nungambakkam,13.0604,80.2406,4,7,1,28.374769941167223,68.21057356057408
2024-04-06,Nungambakkam,13.0604,80.2406,6,9,1,32.507464264554656,72.98994306335786
2024-04-07,Nungambakkam,13.0604,80.2406,6,3,1,34.57606378067394,54.55088865360996
2024-04-08,Nungambakkam,13.0604,80.2406,4,7,1,26.060015452860103,65.98782500752444
2024-04-09,Nungambakkam,13.0604,80.2406,8,4,1,30.283283818929206,86.50346073373933
2024-04-10,Nungambakkam,13.0604,80.2406,3,7,0,25.55767975056908,58.36419335524794
2024-04-11,Nungambakkam,13.0604,80.2406,6,3,0,33.56633072397773,73.49000197198554
2024-04-12,Nungambakkam,13.0604,80.2406,3,9,0,26.25483784676604,88.07873328967818
2024-04-13,Nungambakkam,13.0604,80.2406,4,9,0,30.039011071888577,53.07831381021393
2024-04-14,Nungambakkam,13.0604,80.2406,3,9,0,33.83342181696666,75.76150518639469
2024-04-15,Nungambakkam,13.0604,80.2406,9,2,1,29.35788583011027,58.670989615806725
2024-04-16,Nungambakkam,13.0604,80.2406,4,4,0,33.1304489011747,88.0021919041279
2024-04-17,Nungambakkam,13.0604,80.2406,8,8,0,26.63095894194955,61.4583718605928
2024-04-18,Nungambakkam,13.0604,80.2406,10,9,1,29.643362559789477,74.82266469767231
2024-04-19,Nungambakkam,13.0604,80.2406,4,5,1,25.577614412009442,69.63382363926068
2024-04-20,Nungambakkam,13.0604,80.2406,4,8,1,34.96023738966943,73.1077397145092
2024-04-21,Nungambakkam,13.0604,80.2406,3,8,1,32.355195021260414,70.78373385334717
2024-04-22,Nungambakkam,13.0604,80.2406,8,3,0,29.297733020569137,54.11668279387033
2024-04-23,Nungambakkam,13.0604,80.2406,4,5,1,30.891445579571926,82.29682116426366
2024-04-24,Nungambakkam,13.0604,80.2406,4,7,1,29.987979995733454,64.9481964671393
2024-04-25,Nungambakkam,13.0604,80.2406,2,5,0,26.46915993527823,74.96807574660411
2024-04-26,Nungambakkam,13.0604,80.2406,3,4,0,30.546499479298333,79.66679714898734
2024-04-27,Nungambakkam,13.0604,80.2406,5,5,0,26.761752006815644,82.84631973894872
2024-04-28,Nungambakkam,13.0604,80.2406,4,6,0,26.444244920162824,73.04533324492887
2024-04-29,Nungambakkam,13.0604,80.2406,4,9,0,28.79495348152467,65.34973012688468
2024-04-30,Nungambakkam,13.0604,80.2406,7,4,0,25.42962307087311,56.10571809635521
2024-05-01,Nungambakkam,13.0604,80.2406,7,9,1,26.41658498849818,71.61472330228521
2024-05-02,Nungambakkam,13.0604,80.2406,4,9,0,28.708229057977228,54.30101270982318
2024-05-03,Nungambakkam,13.0604,80.2406,3,6,0,29.010433283761593,79.92027578165784
2024-05-04,Nungambakkam,13.0604,80.2406,6,4,1,26.292440975440794,84.59139745609784
2024-05-05,Nungambakkam,13.0604,80.2406,5,8,1,31.667088404103232,73.78651880326449
2024-05-06,Nungambakkam,13.0604,80.2406,11,4,0,27.84005393920978,65.41661809969115
2024-05-07,Nungambakkam,13.0604,80.2406,7,2,0,32.19631036861258,86.97675926610492
2024-05-08,Nungambakkam,13.0604,80.2406,4,9,1,29.526807899245426,73.61204056689564
2024-05-09,Nungambakkam,13.0604,80.2406,5,4,0,32.18356597017412,87.2193328978736
2024-05-10,Nungambakkam,13.0604,80.2406,4,5,1,26.600417127568665,80.78784480233637
2024-05-11,Nungambakkam,13.0604,80.2406,3,4,1,31.341089773637094,80.95329784849842
2024-05-12,Nungambakkam,13.0604,80.2406,3,4,0,31.862814980112486,83.56272440866856
2024-05-13,Nungambakkam,13.0604,80.2406,6,8,0,28.271314593297305,55.287123116192625
2024-05-14,Nungambakkam,13.0604,80.2406,8,4,0,32.9451636725377,69.93880568461327
2024-05-15,Nungambakkam,13.0604,80.2406,3,7,0,32.442709059766344,52.31966003714603
2024-05-16,Nungambakkam,13.0604,80.2406,5,7,0,34.10801132001232,76.07940137350447
2024-05-17,Nungambakkam,13.0604,80.2406,4,9,2,28.52016821319146,54.05210631338949
2024-05-18,Nungambakkam,13.0604,80.2406,2,2,0,25.40251619661435,77.58099635468761
2024-05-19,Nungambakkam,13.0604,80.2406,5,1,0,31.512501710617684,75.18180112943269
2024-05-20,Nungambakkam,13.0604,80.2406,2,4,0,32.89182650115322,86.55840051580068
2024-05-21,Nungambakkam,13.0604,80.2406,7,1,0,32.65766697791165,56.96238820447825
2024-05-22,Nungambakkam,13.0604,80.2406,4,6,0,27.12779662703626,54.68237844134803
2024-05-23,Nungambakkam,13.0604,80.2406,5,9,2,32.42165323726911,79.65022142152102
2024-05-24,Nungambakkam,13.0604,80.2406,8,6,1,26.441561640187494,68.35576393576068
2024-05-25,Nungambakkam,13.0604,80.2406,5,1,0,25.65727732473985,52.60406474324738
2024-05-26,Nungambakkam,13.0604,80.2406,3,4,0,31.630701853300785,78.08207222790561
2024-05-27,Nungambakkam,13.0604,80.2406,8,5,0,26.582832154930966,76.44379598123047
2024-05-28,Nungambakkam,13.0604,80.2406,9,6,0,26.450538922609507,73.76276093024708
2024-05-29,Nungambakkam,13.0604,80.2406,7,9,0,34.59288993378894,56.16570002473876
2024-05-30,Nungambakkam,13.0604,80.2406,5,7,0,25.09342069303618,88.89726257843913
2024-05-31,Nungambakkam,13.0604,80.2406,7,9,0,28.471748108700737,58.245575155687504
2024-06-01,Nungambakkam,13.0604,80.2406,3,3,0,32.21895966528016,69.49216327875163
2024-06-02,Nungambakkam,13.0604,80.2406,3,5,0,25.46461402521382,84.30497206070677
2024-06-03,Nungambakkam,13.0604,80.2406,8,4,0,25.969636581790056,84.82068095010939
2024-06-04,Nungambakkam,13.0604,80.2406,9,4,1,27.800029365312273,89.71520310672021
2024-06-05,Nungambakkam,13.0604,80.2406,8,6,0,34.102724950952975,80.86749009828179
2024-06-06,Nungambakkam,13.0604,80.2406,6,5,1,29.89750631113948,61.887260805950845
2024-06-07,Nungambakkam,13.0604,80.2406,4,3,0,27.699695966813675,56.110888219210565
2024-06-08,Nungambakkam,13.0604,80.2406,4,2,2,27.03855804237121,63.36523033060885
2024-06-09,Nungambakkam,13.0604,80.2406,1,5,0,34.59955039166781,64.79672122684298
2024-06-10,Nungambakkam,13.0604,80.2406,5,4,1,25.981841998735547,55.55772130257901
2024-06-11,Nungambakkam,13.0604,80.2406,7,8,0,25.93965151664779,84.94451247969698
2024-06-12,Nungambakkam,13.0604,80.2406,7,6,0,25.25157933830237,58.49291264360978
2024-06-13,Nungambakkam,13.0604,80.2406,7,8,2,25.042229111421776,53.13156910888044
2024-06-14,Nungambakkam,13.0604,80.2406,5,4,0,34.99608099739881,54.54604386526975
2024-06-15,Nungambakkam,13.0604,80.2406,3,4,0,29.109152573655006,53.119767241381055
2024-06-16,Nungambakkam,13.0604,80.2406,2,9,1,30.989289226171124,81.83145639106998
2024-06-17,Nungambakkam,13.0604,80.2406,7,2,0,32.57684410037021,70.46567909314527
2024-06-18,Nungambakkam,13.0604,80.2406,6,5,1,25.20305812054852,71.40558466418521
2024-06-19,Nungambakkam,13.0604,80.2406,5,3,2,34.41255400785445,89.68163570677547
2024-06-20,Nungambakkam,13.0604,80.2406,7,5,3,31.732431938001206,78.08728312453843
2024-06-21,Nungambakkam,13.0604,80.2406,1,4,0,27.65689507222791,59.74012772014511
2024-06-22,Nungambakkam,13.0604,80.2406,3,1,0,33.077543752468415,81.77337697654907
2024-06-23,Nungambakkam,13.0604,80.2406,6,6,1,32.49367875323277,74.80462061247893
2024-06-24,Nungambakkam,13.0604,80.2406,7,6,1,27.239768861512346,83.67585364735811
2024-06-25,Nungambakkam,13.0604,80.2406,1,4,1,28.54616708645595,71.0249778090679
